invoice_id,vendor_gstin,vendor_name,invoice_date,invoice_number,taxable_value,cgst,sgst,igst,total_itc_claimed,client_gstin
6b8ecfa8-d260-443f-957d-4b673e46d2cc,24CSWQT7242K8ZP,Infinity Industries,2026-01-30,QT-98067,1718.88,0.0,0.0,481.29,481.29,09TLPJZ1478E3ZR
6ca202ae-46f9-49b4-82eb-1214e77ad82d,19LYXQR1956K7ZI,Beacon Logistics,2026-05-04,QT-85634,20727.72,0.0,0.0,2487.33,2487.33,32DEMWB8806R1Z5
ae97cfd1-c256-4e6e-8b75-8a611fe33d80,32CBLIG0985A5Z2,Quantum Associates,2026-03-22,QT-44771,16974.31,0.0,0.0,2036.92,2036.92,29WBBWK9550C7ZX
36759acc-2526-40f3-949d-ef2f07dbdd2e,32MVPIG9247S7ZL,Apex Associates,2026-02-12,TX-02034,8319.68,0.0,0.0,2329.51,2329.51,29FYWIR3942H9ZY
2d33715c-050d-4dbd-ab6d-a28acc42764f,29RAAUG3107Q2Z4,Starlight Associates,2026-02-12,INV-90446,15038.82,0.0,0.0,1804.66,1804.66,27OSSKL2871N6ZH
e3e3da88-1b86-410b-a68d-ddacbde339f7,19IYITE9127Q9ZX,BlueStar Services,2026-01-28,RE-80823,14446.38,0.0,0.0,4044.99,4044.99,33DTOUN0309Z5ZF
1db35e10-41f5-491c-9e0f-03d390522609,07IAKFV1961W5ZW,Ascent Solutions,2026-02-04,TX-91766,76270.28,0.0,0.0,3813.51,3813.51,33BAOPA7000K2ZW
28c16af0-fd4f-4f81-bbb9-0a4a8dbdd391,07CHTED5959F5ZU,Zenith Services,2026-02-15,QT-57487,661985.01,0.0,0.0,33099.25,33099.25,33HMOSW5244D2ZR
83b6e65a-02b6-4967-8400-5780c9200f6f,07BSZNP3937V1ZL,Radiant Services,2026-05-29,RE-68839,85209.63,0.0,0.0,23858.7,23858.7,27OSSKL2871N6ZH
70597675-57a2-4a5e-807c-edf376341a43,19UWKQE9898N1ZB,Eclipse Services,2026-05-13,INV/26-27/56432,77630.22,0.0,0.0,13973.44,13973.44,09LVEJR7606R4ZA
62c4e297-5f52-4f74-bf8c-901fa335920a,27ESIIA8541U1Z5,Eclipse Enterprises,2026-02-13,TX-29313,37007.18,0.0,0.0,4440.86,4440.86,29KPMGO9618Y5ZL
81ef0531-5f95-4e2f-936c-ec65d81c5797,27CLHAU6275N9Z0,Vertex Industries,2026-05-19,RE-05210,7283.18,0.0,0.0,364.16,364.16,32JZQOR8720K7ZH
bf6e1275-ea01-46f9-bf76-fd2b42369d14,29VOPVG7752E3ZY,Sigma Logistics,2026-02-02,TX-68275,15458.13,0.0,0.0,772.91,772.91,32EHZPO7055Q3Z3
53cd250d-1a77-4dbd-8466-bdf0ad27e604,33NUYTR2660Y4ZJ,Delta Enterprises,2026-01-30,INV/26-27/36498,286184.17,0.0,0.0,34342.1,34342.1,29KPMGO9618Y5ZL
20fa07cb-71bc-4800-9781-abaf9ad40202,29WWWJI7780C4ZI,Delta Industries,2026-05-12,QT-59437,26216.73,0.0,0.0,1310.84,1310.84,32DEMWB8806R1Z5
72221bb2-fea5-495b-9a18-1e2c73e0387a,32QMUCF6354Q6ZR,Eclipse Services,2026-02-08,QT-61619,6905.73,0.0,0.0,828.69,828.69,09TLPJZ1478E3ZR
adad9760-6619-4d8a-8c74-8965376fcd09,29VHJHS1002E8Z6,Apex Solutions,2026-01-18,INV-56928,54692.16,0.0,0.0,2734.61,2734.61,32DEMWB8806R1Z5
2a93ffa4-8151-4124-a9d9-cd71f889d659,09OQIDS9990V7ZW,Summit Pvt Ltd,2026-03-31,INV/26-27/83587,36828.81,0.0,0.0,6629.19,6629.19,24ZYTRS3638O2ZF
d1cecd89-9f33-4561-95bf-e4120dd4c398,27ESIIA8541U1Z5,Eclipse Enterprises,2026-04-11,TX-82579,28193.42,0.0,0.0,3383.21,3383.21,29HEASS9751U5ZW
caaeed49-8825-47f2-9798-0e12050f000f,19BHZYV0269B6ZF,Horizon Enterprises,2026-03-05,TX-42651,5667.11,0.0,0.0,1020.08,1020.08,29HEASS9751U5ZW
4fbf68ce-fef4-4b08-80c8-c3c1968efc2e,32KFKXP6873A6ZJ,Genesis Trading Co,2026-04-16,TX-64118,6603.93,0.0,0.0,792.47,792.47,24ZYTRS3638O2ZF
10ded6ad-2ac5-44e5-a4f0-55ada5e468cc,27RKHBU3568K1Z7,Sigma Logistics,2026-03-08,RE-42362,9538.18,0.0,0.0,2670.69,2670.69,33BAOPA7000K2ZW
9b76fffb-6aec-4224-a56f-707d83254245,27ESIIA8541U1Z5,Eclipse Enterprises,2026-01-12,INV/26-27/44544,16085.77,0.0,0.0,1930.29,1930.29,29KPMGO9618Y5ZL
d493982d-ed93-43fa-b234-c2e356a58a85,07VUDGQ8518D5Z5,Quantum Solutions,2026-02-03,RE-43213,49232.97,0.0,0.0,8861.93,8861.93,09VQWPS0220H2ZO
87b77d1f-8c7f-4f1f-a451-97d88e84c056,19SHGDF1571G8ZH,Eclipse Solutions,2026-02-20,QT-70186,78560.28,0.0,0.0,9427.23,9427.23,32DEMWB8806R1Z5
e0321282-9afd-47d0-9c75-d38de6f7dc03,29WWWJI7780C4ZI,Delta Industries,2026-05-22,TX-28262,6379.84,0.0,0.0,1786.36,1786.36,27GOCTV9516R3ZG
e7978cfa-bcbd-4c02-a4f7-a87605b3450f,29ZDTPU2544S7ZJ,Vanguard Pvt Ltd,2026-03-11,INV/26-27/4428,69960.34,9794.45,9794.45,0.0,19588.9,29AHFTR8040G4ZW
e7ef0805-c5c8-4e5b-9939-dd80ad9093c3,33KYRXQ3502N6ZT,Pioneer Associates,2026-05-10,INV-09685,62563.96,0.0,0.0,3128.2,3128.2,29KPMGO9618Y5ZL
33135864-079a-4052-a038-3a60dfac7c8b,07AGMWB4616P7ZF,Horizon Pvt Ltd,2026-02-19,RE-51266,13620.41,0.0,0.0,2451.67,2451.67,09LVEJR7606R4ZA
fd695305-7da6-40b5-a812-d9eebf0e1f6c,29OKGWZ6106L5ZP,Horizon Industries,2026-03-16,TX-49360,9479.36,853.14,853.14,0.0,1706.28,29KPMGO9618Y5ZL
332e90d8-a841-46ad-b040-b586ea227d7e,24MLHTC4264V5Z2,Delta Trading Co,2026-01-05,INV/26-27/50124,165174.27,0.0,0.0,46248.8,46248.8,33EMFKB3927O5ZR
e102d8e4-171a-4abb-b9ba-db4755b27d04,29ZDTPU2544S7ZJ,Vanguard Pvt Ltd,2026-05-03,TX-48474,38577.46,0.0,0.0,1928.87,1928.87,24ZYTRS3638O2ZF
fc258e06-5dec-4a89-b8f9-ef64250a0cba,19IYITE9127Q9ZX,BlueStar Services,2026-02-06,INV/26-27/10996,106967.87,6418.07,6418.07,0.0,12836.14,19LMSRZ0438H4ZC
100c8aef-a7eb-46df-b64d-0833b0a55f88,27HHPZM1535R7ZT,Matrix Enterprises,2026-01-10,QT-19742,31149.63,0.0,0.0,1557.48,1557.48,33BAOPA7000K2ZW
62b0342b-0e65-44b8-89ad-24716ebe0e47,27ESIIA8541U1Z5,Eclipse Enterprises,2026-03-22,RE-65512,9045.27,0.0,0.0,2532.68,2532.68,33EMFKB3927O5ZR
d7f5dd9b-5f65-42c8-8a31-e9bb737e5c33,29UFUSM5911O9ZZ,Nova Services,2026-01-20,TX-91653,46683.16,0.0,0.0,2334.16,2334.16,07FTCJJ3204D7Z5
ee44a4c7-4f0e-439e-9620-e08630fd6d68,07OVPDD3878L4ZF,Meridian Industries,2026-02-13,TX-64905,26340.19,0.0,0.0,7375.25,7375.25,09VQWPS0220H2ZO
25d3eed0-ce42-481a-b8d5-051f031979e7,07IAKFV1961W5ZW,Ascent Solutions,2026-03-24,QT-68483,11666.61,0.0,0.0,1399.99,1399.99,33BAOPA7000K2ZW
fbacd838-6497-4239-9e75-c175533191b9,19FEGTT6106B5ZS,BlueStar Services,2026-03-06,RE-79236,10204.77,0.0,0.0,1224.57,1224.57,29WBBWK9550C7ZX
83a7c7fd-dd5d-4dd3-923e-dfc667f90c97,29NNDJB2245J9Z0,Meridian Solutions,2026-02-15,QT-54566,15415.94,0.0,0.0,770.8,770.8,19LMSRZ0438H4ZC
d5ba8daf-d322-48fb-a55f-cc36446d8c2c,32XDLYF4300Q6ZF,Genesis Industries,2026-02-10,TX-77917,275417.42,0.0,0.0,49575.14,49575.14,27OSSKL2871N6ZH
13fe7922-a72d-4849-8ebe-54aede901b77,33NQMLB2128P2Z1,Alpha Enterprises,2026-03-20,TX-76608,35278.38,0.0,0.0,4233.41,4233.41,29KPMGO9618Y5ZL
98be61d7-d1d0-4ecd-a3d2-ccb0964b58ab,09RKTAC2178A9ZT,Infinity Pvt Ltd,2026-05-25,INV/26-27/34464,109205.06,0.0,0.0,30577.42,30577.42,29FYWIR3942H9ZY
fb48743c-9478-4b7a-9acc-469991702c96,32GGZUX1654Y5ZO,Trident Trading Co,2026-05-02,QT-96635,32734.02,4582.76,4582.76,0.0,9165.52,32EHZPO7055Q3Z3
281ab9dc-c973-479e-ae20-f77208fdf5c7,19LYXQR1956K7ZI,Beacon Logistics,2026-05-11,INV-17954,18570.57,0.0,0.0,3342.7,3342.7,33DTOUN0309Z5ZF
b493894c-721d-4989-8718-c5904c619f61,32JTGJQ3646R6ZE,Alpha Industries,2026-05-02,TX-50533,68918.7,0.0,0.0,3445.93,3445.93,33EMFKB3927O5ZR
41fb27b0-df61-48a9-9561-2e7aaecacbda,24YFPVG6368Z1ZM,Beacon Trading Co,2026-02-06,QT-93238,31704.0,0.0,0.0,5706.72,5706.72,29FYWIR3942H9ZY
20b01a6c-1db3-4759-82cf-cb4156e731a6,24OUECW6291O5ZT,Sigma Pvt Ltd,2026-04-04,INV/26-27/3316,58234.19,0.0,0.0,16305.57,16305.57,33BAOPA7000K2ZW
a23a7067-4b0b-40bb-a169-d1cde13dfb89,07CHTED5959F5ZU,Zenith Services,2026-01-03,QT-23463,17405.84,0.0,0.0,3133.05,3133.05,29FYWIR3942H9ZY
296204e9-1532-49ad-9c71-60ee5a24548e,24MLHTC4264V5Z2,Delta Trading Co,2026-03-11,INV-79532,10210.94,0.0,0.0,510.55,510.55,29KPMGO9618Y5ZL
c2e05c3c-29c8-442d-af24-b5146b7e66e9,24MLHTC4264V5Z2,Delta Trading Co,2026-03-11,INV-79532,10210.94,0.0,0.0,510.55,510.55,29KPMGO9618Y5ZL
cc416223-e958-46fe-bdee-f326f4b51884,09RKTAC2178A9ZT,Infinity Pvt Ltd,2026-01-08,INV-74997,42366.22,0.0,0.0,11862.54,11862.54,29KPMGO9618Y5ZL
7a7b4405-5de8-4deb-9c0c-4a07586eb726,29UFUSM5911O9ZZ,Nova Services,2026-01-08,INV-48436,110393.2,0.0,0.0,13247.18,13247.18,33EMFKB3927O5ZR
a26f402d-598a-4c37-9202-93743b0d4f96,33KYRXQ3502N6ZT,Pioneer Associates,2026-01-15,TX-15654,46732.03,0.0,0.0,8411.77,8411.77,09LVEJR7606R4ZA
f1b23ed3-d354-49e9-92b2-d2d016cefbda,33KYRXQ3502N6ZT,Pioneer Associates,2026-01-15,TX-15654,46732.03,0.0,0.0,8411.77,8411.77,09LVEJR7606R4ZA
a5c0d20b-7a65-46d6-9c32-0ff99107b1ae,07VUDGQ8518D5Z5,Quantum Solutions,2026-03-23,INV-43604,51101.98,0.0,0.0,2555.1,2555.1,29FYWIR3942H9ZY
6977c2c8-e562-4a71-928d-7f579bccce7f,19EFUIW7209C4ZQ,Starlight Enterprises,2026-03-10,RE-19335,21145.13,0.0,0.0,2537.42,2537.42,07FTCJJ3204D7Z5
454bf27b-cbdc-41e8-9bdb-067b26fd8a31,27HHPZM1535R7ZT,Matrix Enterprises,2026-03-31,QT-73474,16254.16,0.0,0.0,812.71,812.71,29AHFTR8040G4ZW
4326e621-39e7-401e-a0d3-1c74c60fca14,33NUYTR2660Y4ZJ,Delta Enterprises,2026-01-23,INV/26-27/95624,334051.4,0.0,0.0,40086.17,40086.17,09VQWPS0220H2ZO
3162f444-4724-4664-9b0a-9420ab80892f,27HHPZM1535R7ZT,Matrix Enterprises,2026-02-03,INV/26-27/97965,17527.0,0.0,0.0,3154.86,3154.86,09TLPJZ1478E3ZR
d1b5bd14-1865-4f84-abc4-293f4900663e,19EFUIW7209C4ZQ,Starlight Enterprises,2026-02-15,QT-26113,10259.8,0.0,0.0,512.99,512.99,09TLPJZ1478E3ZR
c429bcc6-8828-4a97-86cf-af14da34edb5,29KTLLC3446J2ZP,Apex Services,2026-02-13,TX-82710,76243.52,0.0,0.0,9149.22,9149.22,27GOCTV9516R3ZG
773cc31c-c498-4ad2-9e62-c2ee00be3292,29KTLLC3446J2ZP,Apex Services,2026-02-13,TX-82710,76243.52,0.0,0.0,9149.22,9149.22,27GOCTV9516R3ZG
1cfc6ede-4237-4d46-8a8e-0d5171529cdf,24OUECW6291O5ZT,Sigma Pvt Ltd,2026-03-29,QT-27191,25992.35,0.0,0.0,4678.62,4678.62,33BAOPA7000K2ZW
c1fd029f-6faa-467f-9007-dcfaf3f363cd,29VHJHS1002E8Z6,Apex Solutions,2026-01-09,TX-34190,27310.81,3823.51,3823.51,0.0,7647.02,29KPMGO9618Y5ZL
87fc0289-845a-47bb-9322-53778a4152c3,07BSZNP3937V1ZL,Radiant Services,2026-05-31,TX-86286,16508.09,0.0,0.0,2971.46,2971.46,27GOCTV9516R3ZG
15be61e9-c86a-474f-8e5a-b6c5f3c8f547,29OFSTE6718J2Z1,Zenith Trading Co,2026-03-27,TX-62325,68909.08,6201.82,6201.82,0.0,12403.64,29AHFTR8040G4ZW
efa13597-9b23-42a1-9f50-a05994fd8cb9,29YDDCO2672U5ZW,Starlight Solutions,2026-04-27,TX-80821,109999.34,0.0,0.0,30799.82,30799.82,32JZQOR8720K7ZH
e63d7515-1b9c-4cc3-a7c4-091d50766326,19FEGTT6106B5ZS,BlueStar Services,2026-05-04,RE-44287,132425.0,0.0,0.0,37079.0,37079.0,29KPMGO9618Y5ZL
115b7ad6-1a97-4db0-9b5c-0c1db6d5dba6,32XHKDY3408E7ZT,Summit Trading Co,2026-02-11,RE-03743,45065.14,4055.86,4055.86,0.0,8111.72,32EHZPO7055Q3Z3
bf85e64e-bf45-4a98-9858-dc77dcf1a8b4,27HHPZM1535R7ZT,Matrix Enterprises,2026-04-28,INV/26-27/45365,19581.47,0.0,0.0,2349.78,2349.78,07FTCJJ3204D7Z5
0e86b16c-86f5-4cd9-92c6-92f85fcf45ac,27HHPZM1535R7ZT,Matrix Enterprises,2026-03-02,INV-24196,15467.54,0.0,0.0,1856.1,1856.1,29HEASS9751U5ZW
6033a55d-44e0-4637-9404-36e578f316f8,19YFSGK6237C1ZT,Nova Industries,2026-03-30,TX-20884,29415.79,0.0,0.0,3529.89,3529.89,27GOCTV9516R3ZG
994f2f29-dbc3-4aba-a6c4-5776fadf3b27,29MBTFR6385C7Z0,Sigma Industries,2026-02-04,INV/26-27/41728,15115.45,0.0,0.0,4232.33,4232.33,09VQWPS0220H2ZO
824207fe-0249-4ac8-b63b-bf77c6dbf2dc,27ESIIA8541U1Z5,Eclipse Enterprises,2026-02-26,RE-03526,10443.58,939.92,939.92,0.0,1879.84,27GOCTV9516R3ZG
77e7ee83-a589-4ac6-8063-5038d3de801b,07PEESQ9703X4ZS,Nova Solutions,2026-02-28,TX-10128,10999.7,0.0,0.0,3079.92,3079.92,29WBBWK9550C7ZX
ce945aea-4cc6-4e10-83db-9c3560cd05c8,29VOPVG7752E3ZY,Sigma Logistics,2026-03-21,INV/26-27/37351,127047.79,0.0,0.0,15245.73,15245.73,32JZQOR8720K7ZH
41e49f62-4af9-4b12-928c-d0737d19d702,19LRJDX0800X6Z8,Beacon Pvt Ltd,2026-01-26,INV-45389,8968.85,0.0,0.0,1076.26,1076.26,09VQWPS0220H2ZO
f706feb4-a6b4-48d7-b73e-01947072166e,24CSWQT7242K8ZP,Infinity Industries,2026-04-13,INV-63720,5039.69,125.99,125.99,0.0,251.98,24ZYTRS3638O2ZF
d59b568b-5477-4864-bce4-5114d745c821,24MLHTC4264V5Z2,Delta Trading Co,2026-03-27,QT-62069,7879.64,0.0,0.0,2206.3,2206.3,33HMOSW5244D2ZR
abb7eb31-e606-48c1-a210-5bae2e8ca763,27TBYFB9002A3ZF,Horizon Associates,2026-03-08,INV-44187,264201.4,0.0,0.0,73976.39,73976.39,07FTCJJ3204D7Z5
6056a738-41aa-4b0a-8a80-ef3393109cec,09LSGIX0131G2ZQ,Infinity Services,2026-04-04,TX-60326,34344.94,0.0,0.0,9616.58,9616.58,27OSSKL2871N6ZH
22f1cb1e-2e90-40cd-aa32-293fa488df8c,07TREUM7749S6ZK,Horizon Associates,2026-03-17,QT-23427,5706.25,0.0,0.0,285.31,285.31,29AHFTR8040G4ZW
d59b7718-757b-4ce2-a62f-ab3bf33fc6b2,07BQNFU3961D3ZG,Omega Logistics,2026-02-14,TX-32589,40174.49,0.0,0.0,7231.41,7231.41,27OSSKL2871N6ZH
224aeac0-e68a-4b6d-8f40-7e90dab32522,09SSLRY7669N2ZY,Delta Logistics,2026-04-28,RE-74589,17133.6,0.0,0.0,856.68,856.68,29WBBWK9550C7ZX
a40d9a43-5116-45d9-9ef2-fbc75d3b2bb4,24ZTSCE2030L6ZR,Horizon Enterprises,2026-04-13,QT-55382,86471.74,0.0,0.0,4323.59,4323.59,07FTCJJ3204D7Z5
5eaec968-fbf1-4b7d-80fd-0603037fdf3e,32PSNVO8742H5ZX,Starlight Enterprises,2026-03-08,INV/26-27/74829,41619.13,0.0,0.0,4994.3,4994.3,33BAOPA7000K2ZW
a1a458df-f4b5-4740-a945-9e75112fb233,19RKWYK9023D9ZD,Horizon Associates,2026-04-22,INV/26-27/99709,40033.57,0.0,0.0,2001.68,2001.68,32EHZPO7055Q3Z3
4a6a5e6e-e9f6-4456-8097-3a83295d2e21,32XEPQM0336F6ZQ,Ascent Associates,2026-02-23,INV-53371,20278.69,0.0,0.0,3650.16,3650.16,29HEASS9751U5ZW
f7bc40e8-4165-44c6-b4b6-2d98c1b31f33,07AGMWB4616P7ZF,Horizon Pvt Ltd,2026-01-05,INV/26-27/29469,5666.56,0.0,0.0,1586.64,1586.64,33DTOUN0309Z5ZF
f4b3476f-dc21-4a00-8111-50f670156c3b,07TREUM7749S6ZK,Horizon Associates,2026-05-23,TX-62339,15032.26,0.0,0.0,4209.03,4209.03,33DTOUN0309Z5ZF
b83821b7-eddc-4d91-8cec-c932848b7dec,19SHGDF1571G8ZH,Eclipse Solutions,2026-02-13,RE-91453,46007.79,4140.7,4140.7,0.0,8281.4,19LMSRZ0438H4ZC
9b57b2cd-4d7a-469e-ac18-3f2cd5d90b11,19FEGTT6106B5ZS,BlueStar Services,2026-03-22,QT-38250,22935.59,0.0,0.0,2752.27,2752.27,32DEMWB8806R1Z5
ae8ba067-cc4c-4ad6-9c3e-0fb5cf2dbb82,29YDDCO2672U5ZW,Starlight Solutions,2026-05-06,QT-72934,14253.63,0.0,0.0,3991.02,3991.02,33BAOPA7000K2ZW
22da66d9-3ed0-4a45-9379-042895228c49,32JTGJQ3646R6ZE,Alpha Industries,2026-01-29,INV/26-27/27697,11307.36,0.0,0.0,3166.06,3166.06,09VQWPS0220H2ZO
3fee2afa-5325-45c8-bf9e-bbf3308c796f,19BHZYV0269B6ZF,Horizon Enterprises,2026-03-23,RE-36554,55201.29,0.0,0.0,9936.23,9936.23,29FYWIR3942H9ZY
2779444d-4230-4a36-9508-9bffcdb57098,32XHKDY3408E7ZT,Summit Trading Co,2026-04-29,TX-99199,89417.6,0.0,0.0,4470.88,4470.88,09TLPJZ1478E3ZR
1318f985-5325-4c03-8044-08aa56c8db5c,19BQAKM4384E7ZB,Eclipse Solutions,2026-05-29,INV-50247,130036.79,0.0,0.0,6501.84,6501.84,33HMOSW5244D2ZR
110562b5-93ae-4209-8c12-ff9c1bf26766,24MLHTC4264V5Z2,Delta Trading Co,2026-05-27,INV-78587,96635.88,0.0,0.0,11596.31,11596.31,29WBBWK9550C7ZX
745b1e22-d2fb-4bc3-b065-58fcf7f38c81,19FEGTT6106B5ZS,BlueStar Services,2026-04-10,INV-97382,8226.69,0.0,0.0,987.2,987.2,07FTCJJ3204D7Z5
9654e881-6edc-40f2-ab85-7ab776a2711b,19WWLNL7461P5ZL,Nova Trading Co,2026-01-17,INV/26-27/38402,8107.81,0.0,0.0,972.94,972.94,29FYWIR3942H9ZY
1504f143-2170-449c-9e99-2a6afb266e64,19BQAKM4384E7ZB,Eclipse Solutions,2026-01-29,TX-65565,75710.65,0.0,0.0,3785.53,3785.53,09TLPJZ1478E3ZR
9e3612e0-6ead-4a1d-9890-987de64f2315,19RKWYK9023D9ZD,Horizon Associates,2026-04-17,TX-09223,136731.63,0.0,0.0,6836.58,6836.58,32DEMWB8806R1Z5
edb66ea8-9fe9-4f74-8cc9-098e1247ef7f,07IAKFV1961W5ZW,Ascent Solutions,2026-01-11,TX-95047,61883.54,0.0,0.0,17327.39,17327.39,27OSSKL2871N6ZH
ae57de94-e40c-4be7-a178-a4f61f967d33,32CBLIG0985A5Z2,Quantum Associates,2026-01-29,RE-98773,11154.75,0.0,0.0,1338.57,1338.57,09LVEJR7606R4ZA
d7419883-e49f-40c2-ac1f-9e6fc185af55,19LYXQR1956K7ZI,Beacon Logistics,2026-05-06,TX-92941,55522.11,0.0,0.0,15546.19,15546.19,33DTOUN0309Z5ZF
d9d4b1ba-d014-4748-b3aa-a4351fc1716d,07BSZNP3937V1ZL,Radiant Services,2026-01-10,QT-77913,8970.55,0.0,0.0,1076.47,1076.47,29KPMGO9618Y5ZL
123d34ca-ff3e-4c56-9217-29607a1df607,33JJHSA8308Y1ZV,Zenith Enterprises,2026-02-10,QT-40195,6118.28,0.0,0.0,1101.29,1101.29,32EHZPO7055Q3Z3
b3d47d37-2d78-425d-91bf-c0538c0f35e2,29QDMBJ2373Y7ZG,Radiant Associates,2026-04-09,RE-38317,30369.38,0.0,0.0,1518.47,1518.47,09LVEJR7606R4ZA
7641d134-ff1d-4ebb-88d6-c65c0250d45a,32XHKDY3408E7ZT,Summit Trading Co,2026-02-13,TX-81063,50882.55,4579.43,4579.43,0.0,9158.86,32DEMWB8806R1Z5
3b01ea14-ef06-427c-8d57-9da8b379f802,24YFPVG6368Z1ZM,Beacon Trading Co,2026-02-14,RE-63184,11771.65,0.0,0.0,588.58,588.58,19LMSRZ0438H4ZC
63fdb42d-5436-4fc6-beea-fa9fefe34de7,27TBYFB9002A3ZF,Horizon Associates,2026-01-31,QT-79776,14380.51,0.0,0.0,719.03,719.03,09TLPJZ1478E3ZR
b2578307-ee1c-41b3-afdc-ea1fe578bec3,29ZDTPU2544S7ZJ,Vanguard Pvt Ltd,2026-01-09,INV/26-27/47653,7246.63,0.0,0.0,362.33,362.33,32DEMWB8806R1Z5
2d09af03-0c90-49b7-bc71-bc2539938665,33KYRXQ3502N6ZT,Pioneer Associates,2026-05-26,INV-58542,1858.39,111.5,111.5,0.0,223.0,33EMFKB3927O5ZR
a86b43ed-4d71-4e4c-b671-7e807a967217,29ZDTPU2544S7ZJ,Vanguard Pvt Ltd,2026-01-11,TX-23257,12741.33,0.0,0.0,1528.96,1528.96,09TLPJZ1478E3ZR
44355eaf-ad3c-43f9-a3de-a12134d432ac,29KTLLC3446J2ZP,Apex Services,2026-02-23,QT-07978,37843.8,0.0,0.0,10596.26,10596.26,09LVEJR7606R4ZA
4ec420bc-8128-4d60-8258-8e011fd5f293,33OGUBT7836U3ZV,BlueStar Logistics,2026-05-03,INV-25746,8530.55,0.0,0.0,1023.67,1023.67,27OSSKL2871N6ZH
64a42b69-9643-42de-833e-684877a1f533,09OQIDS9990V7ZW,Summit Pvt Ltd,2026-04-24,TX-14618,38298.7,0.0,0.0,1914.93,1914.93,29AHFTR8040G4ZW
9cbe092a-34d6-419b-8a30-ba169eba70de,24KIJSU5001T1Z5,Sigma Associates,2026-05-10,INV/26-27/43076,7079.92,0.0,0.0,1274.39,1274.39,29KPMGO9618Y5ZL
9f4c5a95-cbdc-438b-85c6-048a1fa80887,24ZTSCE2030L6ZR,Horizon Enterprises,2026-05-24,QT-88847,33247.93,0.0,0.0,3989.75,3989.75,09TLPJZ1478E3ZR
8dd4a744-4f1b-49ea-a223-a47610b855dc,19RKWYK9023D9ZD,Horizon Associates,2026-02-15,TX-21382,20307.14,0.0,0.0,5686.0,5686.0,32DEMWB8806R1Z5
d922e11d-c896-43c3-af73-cf8bd6aafd46,19EFUIW7209C4ZQ,Starlight Enterprises,2026-03-01,INV-99989,24968.94,0.0,0.0,6991.3,6991.3,32JZQOR8720K7ZH
0903040d-cedd-435b-9f82-ee8c07cd581c,19SHGDF1571G8ZH,Eclipse Solutions,2026-02-09,RE-88066,8686.18,0.0,0.0,1042.34,1042.34,29WBBWK9550C7ZX
a1819e9d-b2fa-46bd-9d66-4ffe16030c7a,29OFSTE6718J2Z1,Zenith Trading Co,2026-05-02,QT-67695,369142.02,33222.78,33222.78,0.0,66445.56,29WBBWK9550C7ZX
7e69cb29-7a05-40d0-9d7c-5af3b5f91f4b,19FEGTT6106B5ZS,BlueStar Services,2026-03-27,INV/26-27/40139,66832.26,0.0,0.0,12029.81,12029.81,29HEASS9751U5ZW
dfee52f2-6d27-4684-8252-a7249745b7ef,19YFSGK6237C1ZT,Nova Industries,2026-04-15,TX-07250,42257.78,0.0,0.0,7606.4,7606.4,33BAOPA7000K2ZW
c79ed2a0-c285-412b-b159-cdf7f45293ef,29VOPVG7752E3ZY,Sigma Logistics,2026-05-23,TX-42689,11291.94,0.0,0.0,3161.74,3161.74,33DTOUN0309Z5ZF
95afd017-31db-4a2d-ad03-cb317be21547,19LYXQR1956K7ZI,Beacon Logistics,2026-03-25,INV/26-27/21027,231602.87,0.0,0.0,11580.14,11580.14,09VQWPS0220H2ZO
88be870d-1e1b-42d8-b8af-dfd2be7c89ab,09SSLRY7669N2ZY,Delta Logistics,2026-05-31,QT-79523,2548.38,0.0,0.0,458.71,458.71,19LMSRZ0438H4ZC
8bc6c2f3-5e7f-4ff5-9e8f-748942cb04e8,32PSNVO8742H5ZX,Starlight Enterprises,2026-01-19,TX-17601,65288.31,0.0,0.0,7834.6,7834.6,29HEASS9751U5ZW
8370bc4a-55cd-4902-bac0-59b53b5b4fd0,24VZGOJ9588I7ZL,Trident Solutions,2026-05-24,RE-26214,7276.94,0.0,0.0,1309.85,1309.85,32EHZPO7055Q3Z3
e5fef1ee-c471-4521-a210-455e98f09faf,33MHMKR7789T9Z1,Genesis Pvt Ltd,2026-03-22,INV-91653,7066.74,0.0,0.0,848.01,848.01,29AHFTR8040G4ZW
2fd7da9a-e04c-478a-bec3-9678eac81af5,33JJHSA8308Y1ZV,Zenith Enterprises,2026-03-08,QT-26082,6565.08,919.11,919.11,0.0,1838.22,33HMOSW5244D2ZR
2f18fa47-861a-4922-b7e6-d311e87c85ec,07UQVXC8255M5ZL,Delta Services,2026-04-06,INV-67144,21729.96,0.0,0.0,3911.39,3911.39,27OSSKL2871N6ZH
f67eed6d-9937-41f7-b9d3-20865f894e3f,29WWWJI7780C4ZI,Delta Industries,2026-01-20,INV-96264,34360.02,0.0,0.0,1718.0,1718.0,32EHZPO7055Q3Z3
ef28e590-7abe-475b-a381-4686594c7714,19LYXQR1956K7ZI,Beacon Logistics,2026-04-30,TX-36290,34686.53,0.0,0.0,6243.58,6243.58,29FYWIR3942H9ZY
2ef44a2d-2a7b-4f03-a8ae-bbfab92cb737,29YDDCO2672U5ZW,Starlight Solutions,2026-03-17,TX-75333,9251.75,0.0,0.0,1665.31,1665.31,33BAOPA7000K2ZW
